date,merged file,link_link,called (NaN: not available; 1=yes; 0=not interested;),irrelevant,Erlaubnis nochmal anrufen,hilfsbereit/gesprächig,website,Nummer,job,Notizen
,,https://www.google.com/maps/place/Catalina+Klauder/data=!4m7!3m6!1s0x47a492ad3aa2bbe3:0x142d269dc36ffb15!8m2!3d51.2149505!4d10.4597243!16s%2Fg%2F12lvdrj0x!19sChIJ47uiOq2SpEcRFftvw50mLRQ?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frauke+Hohmann-Rockstroh/data=!4m7!3m6!1s0x47a4ede32fb90961:0x989b448dd9427f26!8m2!3d51.2174167!4d10.4617065!16s%2Fg%2F11h9bncv8m!19sChIJYQm5L-PtpEcRJn9C2Y1Em5g?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Zentrum+F%C3%BCr+Rehabilitation+Forced+Use+Therapie/data=!4m7!3m6!1s0x47a492b0546dae6f:0x1e6fe24feff82e5f!8m2!3d51.2080404!4d10.4512353!16s%2Fg%2F11h54_2m0w!19sChIJb65tVLCSpEcRXy7470_ibx4?authuser=0&hl=de&rclk=1,,1,,,0,,ergo,
,,https://www.google.com/maps/place/Haus+%22Mudita%22/data=!4m7!3m6!1s0x47a492aed6ac0001:0xbe08e0051e8c70e1!8m2!3d51.2085409!4d10.4567791!16s%2Fg%2F11gjm74b82!19sChIJAQCs1q6SpEcR4XCMHgXgCL4?authuser=0&hl=de&rclk=1,,1,,,http://haus-mudita.com/,,yoga,
,,https://www.google.com/maps/place/Dipl.-Med.+Sylvia+Neuschild/data=!4m7!3m6!1s0x47a4ed567950479d:0x8a4071afb95cf065!8m2!3d51.2202342!4d10.4700271!16s%2Fg%2F1thl4fp1!19sChIJnUdQeVbtpEcRZfBcua9xQIo?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Holger+Sch%C3%B6neich/data=!4m7!3m6!1s0x47a492af6825a975:0x3fb85c61e2eca08e!8m2!3d51.2058!4d10.45858!16s%2Fg%2F1tdr29qd!19sChIJdaklaK-SpEcRjqDs4mFcuD8?authuser=0&hl=de&rclk=1,,1,,,http://www.schoeneich-nostitz.de/,,doc,
,,https://www.google.com/maps/place/Zentrum+f%C3%BCr+Rehabilitation+Annett+Rechenbach/data=!4m7!3m6!1s0x47a492afb62e8829:0x83c8d929d1dd4d95!8m2!3d51.2080443!4d10.4512241!16s%2Fg%2F12lsn2d8p!19sChIJKYgutq-SpEcRlU3d0SnZyIM?authuser=0&hl=de&rclk=1,,,,,http://www.xn--zentrum-fr-rehabilitation-nwc.de/,,,
,,https://www.google.com/maps/place/Zuber+Haarkosmetik+GmbH/data=!4m7!3m6!1s0x47a492ac2350b831:0x8aef7bb5ee7f1d66!8m2!3d51.2108797!4d10.4597963!16s%2Fg%2F1xgrlz2p!19sChIJMbhQI6ySpEcRZh1_7rV774o?authuser=0&hl=de&rclk=1,,,,,http://www.friseurzuber.de/,,,
,,https://www.google.com/maps/place/Kosmetiksalon+Helena+Inh.+Stefanie+Marx/data=!4m7!3m6!1s0x47a492af03e7e10b:0x65f1f7217395074f!8m2!3d51.2075013!4d10.4579656!16s%2Fg%2F1tdmp1yw!19sChIJC-HnA6-SpEcRTweVcyH38WU?authuser=0&hl=de&rclk=1,,,,,https://www.kosmetikstudios-24.de/kosmetikinstitut-kosmetiksalon-helena-inh-stefanie-marx.219606.html,,,
,,https://www.google.com/maps/place/Dr.med.+Predel+M./data=!4m7!3m6!1s0x47a48d59b20c342f:0x3af72657f08b5fc4!8m2!3d51.2020465!4d10.4699318!16s%2Fg%2F11g9dmkqfj!19sChIJLzQMslmNpEcRxF-L8Fcm9zo?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frau+Dr.+med.+Ira+Keller/data=!4m7!3m6!1s0x47a48d5704c05e23:0xbdce7f26f194cc74!8m2!3d51.2060277!4d10.4715782!16s%2Fg%2F1thmj_zv!19sChIJI17ABFeNpEcRdMyU8SZ_zr0?authuser=0&hl=de&rclk=1,,,,,http://www.faz-keller-schmidt.de/,,,
,,https://www.google.com/maps/place/Hausarztpraxis+Gunther+Haubach/data=!4m7!3m6!1s0x47a4ed46d33da783:0x4712144253345fd!8m2!3d51.2318552!4d10.4534129!16s%2Fg%2F1thzmxv3!19sChIJg6c900btpEcR_UUzJUQhcQQ?authuser=0&hl=de&rclk=1,,,,,http://www.haubach-arztpraxis.de/,,,
,,https://www.google.com/maps/place/Frau+Dipl.-Stom.+Gertraud+Korb/data=!4m7!3m6!1s0x47a492a6677b7d25:0x5ebe274f9ec01916!8m2!3d51.2027748!4d10.4610683!16s%2Fg%2F1tdzvqty!19sChIJJX17Z6aSpEcRFhnAnk8nvl4?authuser=0&hl=de&rclk=1,,1,,,0,,zahn,
,,https://www.google.com/maps/place/Frau+Dr.+medic.+stom.+(IMF+Cluj-Napoca)+Elke+Wei%C3%9Fenborn/data=!4m7!3m6!1s0x47a492b42a5f6517:0xafc005f89cce8818!8m2!3d51.2118786!4d10.4448298!16s%2Fg%2F1tcxhsjk!19sChIJF2VfKrSSpEcRGIjOnPgFwK8?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Stefan+Sippel/data=!4m7!3m6!1s0x47a492aed617730b:0x71198d12f72a6518!8m2!3d51.2057845!4d10.457703!16s%2Fg%2F1wrgj57m!19sChIJC3MX1q6SpEcRGGUq9xKNGXE?authuser=0&hl=de&rclk=1,,,,,http://www.gemeinschaftspraxis-sippel.de/,,,
,,https://www.google.com/maps/place/Hausarzt+-+Zentrum+M%C3%BChlhausen/data=!4m7!3m6!1s0x47a492a9887f1685:0x7ac802952209a802!8m2!3d51.2085379!4d10.4605234!16s%2Fg%2F1v2jby42!19sChIJhRZ_iKmSpEcRAqgJIpUCyHo?authuser=0&hl=de&rclk=1,,,,,https://www.xn--hausarzt-mhlhausen-v6b.de/,,,
,,https://www.google.com/maps/place/Die+Haarfee+Friseur+M%C3%BChlhausen/data=!4m7!3m6!1s0x47a492abd2cdffb7:0x447dbcf33cbfe553!8m2!3d51.2103092!4d10.4655866!16s%2Fg%2F1tf3my9v!19sChIJt__N0quSpEcRU-W_PPO8fUQ?authuser=0&hl=de&rclk=1,,,,,http://www.die-haarfee.de/,,,
,,https://www.google.com/maps/place/Hufeland+Klinikum+GmbH/data=!4m7!3m6!1s0x47a48d59b20886cf:0xdfe3117d39827820!8m2!3d51.2011969!4d10.4671669!16s%2Fg%2F1tnjhlgv!19sChIJz4YIslmNpEcRIHiCOX0R498?authuser=0&hl=de&rclk=1,,,,,http://www.hufeland.de/,,,
,,https://www.google.com/maps/place/Frau+Rayla+Schreiber/data=!4m7!3m6!1s0x47a493261502c0d1:0x786871963e3d5cca!8m2!3d51.2118786!4d10.4448299!16s%2Fg%2F12hk3jzfl!19sChIJ0cACFSaTpEcRylw9PpZxaHg?authuser=0&hl=de&rclk=1,,1,,,0,,zahn,
,,https://www.google.com/maps/place/Zahnarztpraxis+Dr.+med.+Olaf+Peterseim/data=!4m7!3m6!1s0x47a492b13f74ba7f:0xc2dd53ac54e79fde!8m2!3d51.20975!4d10.44926!16s%2Fg%2F1v42dth2!19sChIJf7p0P7GSpEcR3p_nVKxT3cI?authuser=0&hl=de&rclk=1,,,,,http://www.zahnarzt-muehlhausen.de/,,,
,,https://www.google.com/maps/place/Humanitas+Familie+Liebau+GmbH+%26+Co.KG/data=!4m7!3m6!1s0x47a492a4c1c4bb9d:0xdd5beaa8ff48447b!8m2!3d51.2018029!4d10.4537721!16s%2Fg%2F1tj83w5g!19sChIJnbvEwaSSpEcRe0RI_6jqW90?authuser=0&hl=de&rclk=1,,1,,,0,,,
,,https://www.google.com/maps/place/Womens+World+Fitnessstudio+f%C3%BCr+Frauen/data=!4m7!3m6!1s0x47a492b125916873:0x1685582ccce4d346!8m2!3d51.2091718!4d10.4483952!16s%2Fg%2F1tg5b37c!19sChIJc2iRJbGSpEcRRtPkzCxYhRY?authuser=0&hl=de&rclk=1,,,,,http://womens-world.org/,,,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Matthias+Predel/data=!4m7!3m6!1s0x47a492b11afab5d5:0x3f4ee30c96ba0c4b!8m2!3d51.2090765!4d10.4500335!16s%2Fg%2F1tctqpbg!19sChIJ1bX6GrGSpEcRSwy6lgzjTj8?authuser=0&hl=de&rclk=1,,,,,https://mvz.hufeland.de/betriebsstaetten/muehlhausen-langensalzaer-landstrasse/betriebsstaette-1/innere-medizin/,,,
,,https://www.google.com/maps/place/Herr+Dr.+Greiner/data=!4m7!3m6!1s0x47a492a5281bccf1:0xae505abd8abaa028!8m2!3d51.2029099!4d10.4531064!16s%2Fg%2F11crzxpr79!19sChIJ8cwbKKWSpEcRKKC6ir1aUK4?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frau+Dipl.-Stom.+Marita+R%C3%B6th-Czarkowski/data=!4m7!3m6!1s0x47a492a9082309cf:0x9ce1bc1ef71427fd!8m2!3d51.2077404!4d10.4650177!16s%2Fg%2F1tdxjwqw!19sChIJzwkjCKmSpEcR_ScU9x684Zw?authuser=0&hl=de&rclk=1,,1,,,0,,zahn,
,,https://www.google.com/maps/place/Katja+Lobenwein/data=!4m7!3m6!1s0x479f45974a09c4bb:0x7c9a250a1ed3da85!8m2!3d49.2481869!4d11.0917081!16s%2Fg%2F11nn66d1n8!19sChIJu8QJSpdFn0cRhdrTHgolmnw?authuser=0&hl=de&rclk=1,,,,,https://www.katja-lobenwein.de/,,,
,,https://www.google.com/maps/place/Innenausbau+J%C3%B6rg+Rosenblatt/data=!4m7!3m6!1s0x47a4ed3f361ab5cf:0x5f45bfdc7a024091!8m2!3d51.2328378!4d10.4475631!16s%2Fg%2F11clvvgn_g!19sChIJz7UaNj_tpEcRkUACety_RV8?authuser=0&hl=de&rclk=1,,1,,,0,,,
,,https://www.google.com/maps/place/Dr.med.+Peter+Beyer+Facharzt+f%C3%BCr+HNO+-+Heilkunde/data=!4m7!3m6!1s0x47a492ad3aa2bbe3:0x981f1ec2d0064749!8m2!3d51.2149505!4d10.4597243!16s%2Fg%2F11b6dqhjx_!19sChIJ47uiOq2SpEcRSUcG0MIeH5g?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Dipl.Med.+Marlies+K%C3%B6nig/data=!4m7!3m6!1s0x47a492c6e9fb246b:0xb60edddfb75ca971!8m2!3d51.2035011!4d10.4332415!16s%2Fg%2F1tf232n_!19sChIJayT76caSpEcRcalct9_dDrY?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frau+Maja+Lotz/data=!4m7!3m6!1s0x47a492aea47f85dd:0x5acc9f89ea5d18bc!8m2!3d51.20965!4d10.46052!16s%2Fg%2F1tdyk6tc!19sChIJ3YV_pK6SpEcRvBhd6omfzFo?authuser=0&hl=de&rclk=1,,,,,http://zahnarztpraxis-maja-lotz-muehlhausen.de/,,,
,,https://www.google.com/maps/place/Dr.+med.+Kerstin+Trautmann/data=!4m7!3m6!1s0x47a492b6ff82bf35:0xe3f1183a3b65319d!8m2!3d51.2091979!4d10.4438247!16s%2Fg%2F1vyk1j2m!19sChIJNb-C_7aSpEcRnTFlOzoY8eM?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Herr+Thomas+Gries/data=!4m7!3m6!1s0x47a492a96feaf447:0xffffb9a2677c606!8m2!3d51.2092947!4d10.4642792!16s%2Fg%2F1tfllfwz!19sChIJR_Tqb6mSpEcRBsZ3Jpr7_w8?authuser=0&hl=de&rclk=1,,1,,,0,,zahn,
,,https://www.google.com/maps/place/ZOO+%26+Co.+Fritz+M%C3%BChlhausen/data=!4m7!3m6!1s0x47a48d5606b6d83f:0x541b2fe0d2b0d98e!8m2!3d51.2126814!4d10.4666511!16s%2Fg%2F1tct7r3c!19sChIJP9i2BlaNpEcRjtmw0uAvG1Q?authuser=0&hl=de&rclk=1,,,,,http://www.zoo-fritz.de/,,,
,,https://www.google.com/maps/place/Herr+J%C3%B6rg+Dittmar/data=!4m7!3m6!1s0x47a47ea67a1fd61b:0x8431329a90b13380!8m2!3d50.9364194!4d10.6865014!16s%2Fg%2F1th6cvts!19sChIJG9YfeqZ-pEcRgDOxkJoyMYQ?authuser=0&hl=de&rclk=1,,,,,http://www.naturheilpraxis-dittmar.de/,,,
,,https://www.google.com/maps/place/Herr+Manfred+Haferanke/data=!4m7!3m6!1s0x47a47bffef4f81b3:0x417d96e7e7d6c97c!8m2!3d50.9402856!4d10.7061012!16s%2Fg%2F1tc_d867!19sChIJs4FP7_97pEcRfMnW5-eWfUE?authuser=0&hl=de&rclk=1,0,1,,,0,,tote nummer,
,,https://www.google.com/maps/place/Claudia+Lohrengel/data=!4m7!3m6!1s0x47a463c477044303:0x94e9552e7d782d9f!8m2!3d51.09189!4d10.7302201!16s%2Fg%2F1tdx348x!19sChIJA0MEd8RjpEcRny14fS5V6ZQ?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frau+Dipl.-Med.+Andrea+Lohrengel/data=!4m7!3m6!1s0x47a463c3a4d8379b:0x993305eafa95a224!8m2!3d51.0922401!4d10.7309442!16s%2Fg%2F1vyn2wpr!19sChIJmzfYpMNjpEcRJKKV-uoFM5k?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Physiotherapie/data=!4m7!3m6!1s0x47a463c3baaead09:0x1d66ae16503af37a!8m2!3d51.0923071!4d10.7307995!16s%2Fg%2F11d_tz3j73!19sChIJCa2uusNjpEcRevM6UBauZh0?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Naturheilpraxis+Sigrid+Urbig/data=!4m7!3m6!1s0x47a488a671e7d01b:0xca92dae225a173f7!8m2!3d51.04424!4d10.53557!16s%2Fg%2F1td2sxq1!19sChIJG9DncaaIpEcR93OhJeLakso?authuser=0&hl=de&rclk=1,0,1,,,0,,geschlossen,
,,https://www.google.com/maps/place/Frau+Dipl.-Stom.+Adelheid+Steinbr%C3%BCck/data=!4m7!3m6!1s0x47a463c3c7691d31:0x49843f5eb0f4bfb!8m2!3d51.0916154!4d10.7303739!16s%2Fg%2F1tdk45gv!19sChIJMR1px8NjpEcR-0sP6_VDmAQ?authuser=0&hl=de&rclk=1,,1,,,https://www.zahnarztpraxis-steinbrueck-tonna.de/wir-uber-uns.html,,zahn,
,,https://www.google.com/maps/place/Marion+Walewski+Heilpraktikerin/data=!4m7!3m6!1s0x4164e0c600bfd04f:0x7d993d72027842b!8m2!3d52.6675192!4d13.2758082!16s%2Fg%2F12ls9qr3k!19sChIJT9C_AMbgZEERK4QnINeT2Qc?authuser=0&hl=de&rclk=1,,,,,http://xn--heilen-knnen-cjb.de/,,,
,,https://www.google.com/maps/place/Fred+Zwickel/data=!4m7!3m6!1s0x47a463c3ed3f781d:0xebaee506134637ec!8m2!3d51.0864075!4d10.7343949!16s%2Fg%2F1tmqksyw!19sChIJHXg_7cNjpEcR7DdGEwblrus?authuser=0&hl=de&rclk=1,,1,,,0,,,
,,https://www.google.com/maps/place/Oliver+Amling/data=!4m7!3m6!1s0x47a4ff9217bcf515:0x174b476f295122f7!8m2!3d51.4984669!4d10.7925576!16s%2Fg%2F1tg2cj0x!19sChIJFfW8F5L_pEcR9yJRKW9HSxc?authuser=0&hl=de&rclk=1,,1,,,http://www.frauenarzt-praxis.de/,,doc,
,,https://www.google.com/maps/place/Frau+Annette+Heinemann-Wei%C3%9F/data=!4m7!3m6!1s0x47a4668ab1d919ad:0x553a260e96e8df5a!8m2!3d51.1175015!4d10.8294365!16s%2Fg%2F1tjz2cqm!19sChIJrRnZsYpmpEcRWt_olg4mOlU?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Frau+Jutta+Brauer/data=!4m7!3m6!1s0x47a467a73468ad8f:0x24d64d49b531393f!8m2!3d51.1534513!4d10.8465862!16s%2Fg%2F1ts1r7b_!19sChIJj61oNKdnpEcRPzkxtUlN1iQ?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Frau+Dr.+med.+Barbara+Klemmer/data=!4m7!3m6!1s0x47a4665d0bc8ab57:0xc41a983bb397a06a!8m2!3d51.1189826!4d10.8428067!16s%2Fg%2F1tc_7p8j!19sChIJV6vIC11mpEcRaqCXszuYGsQ?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Allgemeinmedizin+Dr.+Michael+Beylich/data=!4m7!3m6!1s0x47a467a0d2eaa309:0xffedf2c9e04bb680!8m2!3d51.1566673!4d10.8350745!16s%2Fg%2F11bw5m7twr!19sChIJCaPq0qBnpEcRgLZL4Mny7f8?authuser=0&hl=de&rclk=1,,1,,,http://praxis-beylich.de/,,doc,
,,https://www.google.com/maps/place/Herr+Dipl.-Med.+Michael+Beylich/data=!4m7!3m6!1s0x47a467a0ca48d185:0x93ad7e89b3f3151b!8m2!3d51.1532134!4d10.8466129!16s%2Fg%2F1tnmqqws!19sChIJhdFIyqBnpEcRGxXzs4l-rZM?authuser=0&hl=de&rclk=1,,,,,http://praxis-beylich.de/,,,
,,https://www.google.com/maps/place/Dr.+Peer+Heinz/data=!4m7!3m6!1s0x47a4676bda13106b:0xf81994b7677ec8c1!8m2!3d51.1193162!4d10.8435991!16s%2Fg%2F11h8tbs1fs!19sChIJaxAT2mtnpEcRwch-Z7eUGfg?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Fr.Dr.+Kr%C3%BCger/data=!4m7!3m6!1s0x47a467b7a29b652f:0x918ec571c512a07a!8m2!3d51.118687!4d10.8344529!16s%2Fg%2F11frygf1p3!19sChIJL2WbordnpEcReqASxXHFjpE?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Frau+Dr.+med.+Karola+Kley/data=!4m7!3m6!1s0x47a46709a33ae46f:0x8da6496935c36bb4!8m2!3d51.1524796!4d10.8413236!16s%2Fg%2F1wb8sq8w!19sChIJb-Q6owlnpEcRtGvDNWlJpo0?authuser=0&hl=de&rclk=1,,1,,,http://www.praxis-drkley.de/,,doc,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Thomas+Arand/data=!4m7!3m6!1s0x47a46709d94705b1:0x63aeb9597695117c!8m2!3d51.1523474!4d10.8436695!16s%2Fg%2F1tg5t1nw!19sChIJsQVH2QlnpEcRfBGVdlm5rmM?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Arztpraxis+Funke+Bad+Tennstedt/data=!4m7!3m6!1s0x47a4670be3d5fbf1:0x48347ab9346e547d!8m2!3d51.1546992!4d10.8390745!16s%2Fg%2F11cs3k7v3y!19sChIJ8fvV4wtnpEcRfVRuNLl6NEg?authuser=0&hl=de&rclk=1,,,,,http://www.arztpraxis-funke.com/,,,
,,https://www.google.com/maps/place/MEDIAN+Klinik+Bad+Tennstedt/data=!4m7!3m6!1s0x47a4670bb6f90fd7:0x71415e2a1b4e000d!8m2!3d51.15553!4d10.84106!16s%2Fg%2F1tknzt2p!19sChIJ1w_5tgtnpEcRDQBOGypeQXE?authuser=0&hl=de&rclk=1,,,,,https://www.median-kliniken.de/de/median-klinik-bad-tennstedt/?utm_source=google&utm_medium=organic&utm_campaign=gmb_website_klinik-bad-tennstedt,,,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Andreas+Christoph/data=!4m7!3m6!1s0x47a4665e169df717:0xbb6ec2b9c8e95e78!8m2!3d51.1184834!4d10.8363494!16s%2Fg%2F1tj7vd63!19sChIJF_edFl5mpEcReF7pyLnCbrs?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Wolfgang+Miosge/data=!4m7!3m6!1s0x47a4670bb6f90fd7:0x2a3498fc01f9dca!8m2!3d51.15553!4d10.84106!16s%2Fg%2F1tn00757!19sChIJ1w_5tgtnpEcRyp0fwI9JowI?authuser=0&hl=de&rclk=1,,,,,https://www.median-kliniken.de/de/median-klinik-bad-tennstedt/ueber-uns/unser-team/,,,
,,https://www.google.com/maps/place/Peter+Hess+Institut/data=!4m7!3m6!1s0x47b0c2e6c05c1723:0x5ea11031317c3341!8m2!3d52.85612!4d8.93924!16s%2Fg%2F1q2wg8km_!19sChIJIxdcwObCsEcRQTN8MTEQoV4?authuser=0&hl=de&rclk=1,,,,,https://www.peter-hess-institut.de/,,,
,,https://www.google.com/maps/place/Dipl.Med.Vet.+Dankmar+H%C3%BChn/data=!4m7!3m6!1s0x47a4670b38fa3f83:0xb03466f73f5d324b!8m2!3d51.1582978!4d10.8408109!16s%2Fg%2F1tcv9xl2!19sChIJgz_6OAtnpEcRSzJdP_dmNLA?authuser=0&hl=de&rclk=1,,1,,,0,,tier,
,,https://www.google.com/maps/place/%C3%84rztinnen+und+%C3%84rzte+f%C3%BCr+individuelle+Impfentscheidung+e.V./data=!4m7!3m6!1s0x47a84f67d2b74567:0x489ef2c27afbd351!8m2!3d52.4895841!4d13.4010394!16s%2Fg%2F11q3_xy1rq!19sChIJZ0W30mdPqEcRUdP7esLynkg?authuser=0&hl=de&rclk=1,,,,,https://individuelle-impfentscheidung.de/,,,
,,https://www.google.com/maps/place/Frau+Dipl.-Stom.+Uta+Levin/data=!4m7!3m6!1s0x47a4670dfb5cca7d:0x93937c63e0ba8d42!8m2!3d51.154597!4d10.8310441!16s%2Fg%2F1tf39k47!19sChIJfcpc-w1npEcRQo264GN8k5M?authuser=0&hl=de&rclk=1,,1,,,0,,zahn,
,,https://www.google.com/maps/place/Verband+der+Osteopathen+Deutschland+e.V./data=!4m7!3m6!1s0x47bdbde0cda41593:0x8772e2b4f72bd16c!8m2!3d50.0829459!4d8.2443983!16s%2Fg%2F1vjdp5kc!19sChIJkxWkzeC9vUcRbNEr97Ticoc?authuser=0&hl=de&rclk=1,,,,,http://www.osteopathie.de/,,,
,,https://www.google.com/maps/place/XUNDIS+Klaus+Wirth+Physioteam/data=!4m7!3m6!1s0x47a20077be240201:0x1cbcd2972bd348ea!8m2!3d49.5074997!4d10.8832011!16s%2Fg%2F1tj95f1d!19sChIJAQIkvncAokcR6kjTK5fSvBw?authuser=0&hl=de&rclk=1,,,,,http://www.xundis.de/,,,
,,https://www.google.com/maps/place/Dipl.-Psych.+Psychotherapeutische+Praxis+Stefanie+Dre%C3%9Fler/data=!4m7!3m6!1s0x47a489e52a774c6f:0x2ce1208fd7cd8598!8m2!3d51.1033107!4d10.6441421!16s%2Fg%2F11g9dnb19c!19sChIJb0x3KuWJpEcRmIXN148g4Sw?authuser=0&hl=de&rclk=1,,1,,,0,,psy,
,,https://www.google.com/maps/place/Wolfgang+Feuer+Osteopathie%2FPhysio%2Fmedizinische+Trainingstherapie/data=!4m7!3m6!1s0x47a489f6bab714cf:0xead17b046eba359e!8m2!3d51.108835!4d10.6436402!16s%2Fg%2F11p74g82wl!19sChIJzxS3uvaJpEcRnjW6bgR70eo?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Frau+Anja+Porombka/data=!4m7!3m6!1s0x47a4757fb12d43b1:0x6bc66753f3e03d81!8m2!3d50.8342419!4d10.9482754!16s%2Fg%2F1tcxt7rx!19sChIJsUMtsX91pEcRgT3g81Nnxms?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktikerin-arnstadt.de/,,,
,,"https://www.google.com/maps/place/Gemeinschaftspraxis+Dr.+Mandy+Koschke+%26+Dr.+Wolf+Greiner,+Psychotherapie/data=!4m7!3m6!1s0x47a489f963eecd53:0x5a824c476cfd5b55!8m2!3d51.108814!4d10.647488!16s%2Fg%2F11bw2jcdhz!19sChIJU83uY_mJpEcRVVv9bEdMglo?authuser=0&hl=de&rclk=1",,1,,,0,,psy,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Podologie+-+Alexandra+Habenicht+-+Bad+Langensalza/data=!4m7!3m6!1s0x47a489faba619e25:0xd65e67810cf2ed2b!8m2!3d51.1043827!4d10.642301!16s%2Fg%2F11bwkhp312!19sChIJJZ5huvqJpEcRK-3yDIFnXtY?authuser=0&hl=de&rclk=1,,,,,https://www.podologie-habenicht.de/,,,
,,https://www.google.com/maps/place/Pamela+Zeng/data=!4m7!3m6!1s0x47a489f9907d3e77:0xd05671dce3c041be!8m2!3d51.1051851!4d10.6433832!16s%2Fg%2F1w15yfv3!19sChIJdz59kPmJpEcRvkHA49xxVtA?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Heilpraktikerin+Claudia+R%C3%A4misch/data=!4m7!3m6!1s0x47a2f7eb25df7451:0x7b24a8cc6eb87bba!8m2!3d50.7449588!4d10.8662771!16s%2Fg%2F11c5gcz9x5!19sChIJUXTfJev3okcRunu4bsyoJHs?authuser=0&hl=de&rclk=1,,,,,http://www.naturheilpraxis-raemisch.com/,,,
,,https://www.google.com/maps/place/Dr.+Renner/data=!4m7!3m6!1s0x47a489f991655447:0x607790487354e60!8m2!3d51.107635!4d10.6471276!16s%2Fg%2F11c3182df_!19sChIJR1RlkfmJpEcRYE41hwR5BwY?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Babette+Scholz+Fach%C3%A4rztin+f.+Allgemeinmedizin/data=!4m7!3m6!1s0x47a48a41eb93d659:0x18aaf64af7fa9072!8m2!3d51.139997!4d10.6389385!16s%2Fg%2F1tjpphxz!19sChIJWdaT60GKpEcRcpD690r2qhg?authuser=0&hl=de&rclk=1,,,,,http://www.scholz-thamsbrueck.de/,,,
,,https://www.google.com/maps/place/Frau+Dipl.-Med.+Desir%C3%A9e+Apel-Noack/data=!4m7!3m6!1s0x47a489fd46ffe42b:0xd8432c138472bd52!8m2!3d51.103509!4d10.6531053!16s%2Fg%2F1tf6_z0q!19sChIJK-T_Rv2JpEcRUr1yhBMsQ9g?authuser=0&hl=de&rclk=1,,1,,,0,,doc,
,,https://www.google.com/maps/place/Wolfgang+Feuer+Krankengymnastik/data=!4m7!3m6!1s0x417196e6ab963821:0x77d8dd221e8c3c5d!8m2!3d51.108835!4d10.6436402!16s%2Fg%2F1w4f737q!19sChIJITiWq-aWcUERXTyMHiLd2Hc?authuser=0&hl=de&rclk=1,,1,,,0,,physio,
,,https://www.google.com/maps/place/Physiotherapie+Fanny+Ortmann/data=!4m7!3m6!1s0x47a461a118cf5e87:0x21694eeea57cb7ad!8m2!3d51.1094452!4d10.7092991!16s%2Fg%2F11h5vfffy5!19sChIJh17PGKFhpEcRrbd8pe5OaSE?authuser=0&hl=de&rclk=1,,,,,http://www.physiotherapie-fanny-ortmann.de/,,,
,,https://www.google.com/maps/place/Sandra+Heinz/data=!4m7!3m6!1s0x47a489ff0c447b5b:0xb81205349fd9fcb1!8m2!3d51.1116624!4d10.6540055!16s%2Fg%2F1ptymql2w!19sChIJW3tEDP-JpEcRsfzZnzQFErg?authuser=0&hl=de&rclk=1,,1,,,0,,psy,
,,"https://www.google.com/maps/place/Karsta+Anja+Schober,+Fach%C3%A4rztin+f%C3%BCr+innere+Medizin,+Haus%C3%A4rztliche+Versorgung/data=!4m7!3m6!1s0x47a489716fe00353:0x2c4b6dbde622be91!8m2!3d51.104248!4d10.6420554!16s%2Fg%2F11fd4lrysw!19sChIJUwPgb3GJpEcRkb4i5r1tSyw?authuser=0&hl=de&rclk=1",,1,,,0,,doc,
